EntityInternalID,NetSalesCurrent,NetSalesPriorYear,InterestExpense,NetIncomeCurrent,NetIncomePriorYear,CashMarketableSecurities,AccountsReceivableCurrent,AccountsReceivablePriorYear,InventoryCurrent,InventoryPriorYear,CurrentAssetsCurrent,CurrentAssetsPriorYear,TangibleAssets,FixedAssets,TotalAssetsPriorYear,ShortTermDebt,CurrentMaturitiesLongTermDebt,CurrentLiabilitiesCurrent,CurrentLiabilitiesPriorYear,LongTermDebt,CapitalExpenditures,AccountsPayablePriorYear,TotalAssetsCurrent,TotalLiabilities,AccountsPayableCurrent,RetainedEarnings,MinorityInterest,DateLastAudit,EntityName,DateFinancials,GuarantorTIN,GuarantorName,GuarantorInternalRiskRating,GuarantorInternalID,GuarantorFlag,LineReportedOnFRY9C,LienPosition,LineOfBusiness,InterestRateVariability,InterestRateIndex,InterestRateSpread,InterestRateCeiling,InterestRateFloor,CustomerID,InternalCreditFacilityID,OriginalInternalCreditFacilityID,IndustryCodeType,SecurityType,TaxStatus,StockExchange,IndustryCode,TKR,TIN,InterestRate,ObligorName,Country,City,CUSIP,ZipCodeForeignMailingCode,OriginationDate,MaturityDate,OriginalInternalObligorID,FacilityType,CreditFacilityPurpose,CommittedExposure,UtilizedExposure,CumulativeChargeoffs,PastDue,NonAccrualDate,InternalRating
c297c679-2534-47ff-be2b-155b63f0fdcb,737077,194022,46421,431453,47628,4455000,493185,821811,435927,230362,4146942,2602912,5523499,8609694,3058743,3002309,1133569,4329193,1272464,3991925,284480,12192,8162654,4805246,937543,3992397,29712,2001-10-05,Martin Group,2002-10-11,490-40-4828,NA,NA,06647a43-cc61-4a5f-ae3d-b0d10d6bfcd9,Full guarantee,15,Senior Unsecured,head,1,Not applicable (Fixed or entirely fee based),-4.89,NONE,2.45,2dc8107e-1c0c-4292-9200-0773a38dc98d,1ee612a6-cbe1-432d-9130-d37059518612,883d4b3b-8ba6-4922-957e-f7a90eb95786,NAICS,9917,Taxable,future,103398,suffer,NA,9.0,Perkins-Holland,LV,Robertmouth,JS780443,14977,1981-02-15,2029-10-07,be87c67b-e258-4227-a814-4790568c0c8e,9,9,160900,890587,NA,165568,1998-11-22,two
f5567405-9ef3-4202-ab24-80e8d81c43eb,963949,124454,19469,326591,220235,522788,157735,119421,456468,250383,2086310,1838790,3161007,959156,8153695,4427453,3954997,3825058,3026241,9595732,162375,331065,2815948,2914066,887854,2828908,72620,2021-01-15,Barnett Inc,2008-07-02,129-61-1476,Stephanie Richards,NA,NA,Partial guarantee,58,First-Lien Senior,television,4,Not applicable (Fixed or entirely fee based),NA,20.17,NONE,245a57ce-1302-4ba1-8e59-002125c3e261,e1356596-231c-4326-a36b-150b0fd67c31,35a1481c-b363-4c54-a5b9-5ce7a1adca22,GICS,7624,Tax Exempt,each,198100,read,132-59-7889,NA,"Potter, Dillon and Mills",GW,Reynoldsville,XV115590,80663,2018-04-28,2025-04-28,4849d311-24da-42c1-9654-74aae3183cd3,5,4,432230,877106,83171,192644,2001-03-12,figure
251c9039-8d19-44e1-9fff-5d8e3c5cd812,127655,980392,49119,241443,448387,4985354,750753,201556,194232,416708,4561033,1890152,7425224,3909977,5636548,80981,1396852,3752107,4072723,2136211,146408,674453,9833522,9612295,774523,4458793,NA,2017-03-10,"Ray, Mitchell and Brown",2004-01-24,343-11-3854,NA,NA,NA,No guarantee,85,First-Lien Senior,say,4,PRIME or Base,NA,NA,NONE,ac220238-4bee-46e3-8f53-1413ea1f4de6,ac90594f-69b7-42ef-bd19-e46aca407de4,afbf10d0-8fe8-4583-974d-d2c97059cae0,SIC,6870,Tax Exempt,woman,667495,nor,886-29-4851,8.32,Braun and Sons,GM,Kathrynfort,ES537672,20559,2018-06-25,2049-01-19,b9e9e5dc-7e06-4ec7-8fd0-2f79da844b8a,5,2,378198,431023,NA,846238,1970-11-21,sister
35960edd-a27a-4835-8353-202815ae1eba,787481,497086,7058,255189,289114,759534,22420,346499,114943,40240,4509927,3345290,591766,8266416,3696617,1225380,4982521,683293,4014543,9231275,163578,850596,2967636,1132485,405651,3360574,NA,2000-04-02,Nguyen-Hubbard,1978-08-08,NA,Robert Wilson,but,f5d7b2e7-4c83-4921-89b3-ee9e71941638,Partial guarantee,41,Contractually Subordinated,field,2,LIBOR,NA,NA,13.83,79cb8bec-3d4b-414a-b412-e1865ae8ab3b,703e1493-6526-4488-9e45-b7688b8de1f0,ceb34408-2208-4640-a90d-b92f472a89e1,NAICS,9787,Taxable,card,193042,traditional,377-37-0783,8.24,Allen Group,NO,Meganfort,ZM461878,06802,2017-05-09,2041-03-05,27501104-5349-4d2d-8443-0b815d90d32c,6,5,681790,16116,4668,629444,1981-09-09,your
af838087-b6c8-4b23-8518-3160d985199d,909476,917557,22500,121244,107673,163502,912440,994843,457376,256592,1809541,988781,7539252,6626865,1419112,2527536,1278446,2565962,516866,195799,87902,299428,5924111,3044179,113941,3631440,30163,2010-03-31,"Marshall, Barton and Barr",2000-07-24,NA,Kimberly Garcia,process,NA,Partial guarantee,66,Contractually Subordinated,hospital,3,PRIME or Base,0.92,NA,NONE,783d355a-f0aa-478c-b1de-7d8e656c020f,58cc2aa9-0908-4265-829e-60a9043213c2,78069338-4182-4ae1-88dc-151ce387bb31,GICS,888,Tax Exempt,increase,423547,window,NA,NA,Mitchell-Blackburn,NG,East Kennethton,IH996390,15779,2010-08-10,2041-01-20,b06b1c86-e7ae-40a6-b84d-645b4e5a7340,3,9,833089,913596,66256,119606,2003-07-04,her
29e962f1-559c-4d58-985a-c5f0b3bf7e81,542384,320368,45478,103825,329836,3133575,955997,911078,115511,9953,2376268,3421716,2414944,1357556,4216070,1871318,3897967,2278213,3902108,6872074,50759,609286,1587746,4215650,243166,3595925,NA,2011-02-13,"Summers, Hernandez and Rivera",1970-02-15,580-77-9682,NA,NA,NA,No guarantee,63,First-Lien Senior,southern,2,Not applicable (Fixed or entirely fee based),NA,19.11,12.18,86f43644-b95f-4ba6-8902-8d74b8de6ace,d1b6009b-0f92-49f2-b158-5c7dbffe9e39,1f4c5255-4e4f-4949-a5da-0fb20b953a65,GICS,3115,Taxable,send,865528,wide,357-40-3955,6.72,Patel Ltd,QA,Chambersbury,OJ320171,16092,1971-07-03,2048-05-15,15f6e4e0-efcd-48ee-8fc6-5e1a764cbe65,9,1,34925,821458,NA,471790,2017-02-25,fill
8c24f437-bb47-41a2-a777-facd751eeb5b,322487,433992,24146,452812,121149,1581835,589216,836801,122312,379740,4620252,2231677,5509364,2693074,8371445,1619517,4329431,574704,2189813,8256106,664109,644678,7019533,9236961,193766,4096010,NA,2000-01-11,Perez PLC,1988-07-20,NA,Adam Cooper,author,NA,No guarantee,72,Senior Unsecured,imagine,1,Treasury Index,3.4,NA,NA,53094109-7a50-4f47-a575-ca372f9a69d4,8867a943-43bd-4406-8a82-e0aef6c10a88,f81ca76b-499f-4231-8920-a638e876a68b,GICS,8282,Taxable,different,462111,among,NA,NA,White-West,CG,Loriberg,KK236184,52383,1981-06-21,2052-01-15,28971efa-b54f-4c65-bb6d-ee2061f099cb,7,8,964573,669950,66936,374567,1984-10-12,present
9d3fd147-bec3-4c24-a98c-c8bc3c750ae3,282744,259683,2426,43106,402740,2384056,590829,412262,114102,149386,4056603,1255217,8011833,1978744,653298,4948472,102430,3869552,1112815,2723376,235274,276782,5801848,7534164,102468,1498503,NA,1972-01-11,"Martinez, Ramirez and Herrera",1990-01-03,462-06-6334,James Anderson,NA,NA,Partial guarantee,9,Contractually Subordinated,police,3,PRIME or Base,NA,6.79,NONE,7e17dedd-297e-4c0f-9f70-43db8c3aea32,b0564538-96cc-4b21-88d5-3c5485dcec0e,203e1b59-9b5e-4e28-aa69-6187dd8671d6,GICS,8270,Taxable,deal,394231,discover,NA,NA,Miller-Anderson,MA,New Michellehaven,JL686023,41807,2016-04-10,2038-09-24,2d119d55-2905-49ee-92ee-cc7abcb9a17a,9,4,411284,272396,NA,218908,2016-02-12,owner
cae80102-38a7-4199-b912-6ed0a3ff2f24,59856,421584,12972,457724,150036,2139625,742452,979263,143077,182776,2992214,3583395,5722685,636742,6366904,43013,2341473,2090893,3490371,7375007,305266,386550,9765558,5080496,538451,4278666,NA,1971-06-22,Dominguez Ltd,1972-04-19,NA,NA,NA,NA,Full guarantee,27,First-Lien Senior,above,3,Not applicable (Fixed or entirely fee based),NA,NA,2.26,aa03daad-d7aa-47bb-afdb-a361aeb1afb8,d1fde408-5e4f-4f75-b6a2-1f5dd25095e8,011d422a-98f6-46a1-998b-c48b1057eae5,SIC,879,Tax Exempt,because,388921,free,NA,1.37,"Wilkinson, Howard and Mueller",CU,West Karenland,ZW955333,10706,1985-10-29,2040-03-06,343ecc90-d64b-4663-8099-53ee0b8c3836,7,10,707759,503836,NA,535959,1987-09-27,weight
ae5eb920-7779-4582-85a3-93828e2696b7,805880,405383,28702,192089,182365,3329394,514698,172199,30425,195080,1863195,2196517,1887825,3492305,2193683,3210187,2505513,365646,3986728,6020369,555215,231362,7981706,8275328,629636,134362,NA,2020-01-27,Shaffer-Avery,1994-04-04,NA,Kyle Andrews,NA,b79558a7-8487-430c-b691-1d3fe49832bc,No guarantee,99,Second Lien,another,3,PRIME or Base,NA,2.67,NONE,a8269c3c-bb2d-4919-b5b6-924ccbaf0f57,0565e373-cf00-4192-9f85-24fbef500504,8bfe6866-3db4-4e53-b3f3-faf81d22d6b0,NAICS,5925,Taxable,perhaps,812349,raise,411-07-1355,6.60,Moore PLC,GM,Oscarview,RO899158,56069,2023-09-09,2046-01-03,65c02cab-7be6-4ae7-b28c-2f696b92437a,9,8,319926,778250,NA,319978,1982-08-13,up
46a13727-c4ae-44ad-b4b0-298e1a104ee3,645814,245815,15815,307037,283611,4691509,946810,365069,42817,44320,151763,2798596,5854811,6191812,2221879,1150945,2495785,4901,2955746,510639,371344,572984,4634895,1244055,827907,2687654,96185,2015-06-05,"Riley, Montgomery and Cummings",1981-09-06,700-38-4148,NA,direction,NA,Full guarantee,35,Contractually Subordinated,identify,3,SOFR,NA,NA,5.32,69c332c2-e3c9-445b-bd2f-c072d1f64fd1,9ad1adf6-19b0-4ff2-960b-67da3400c08f,0a7ecd4c-7768-4343-a56f-c8b92d7496d1,GICS,6342,Tax Exempt,newspaper,472692,stuff,NA,9.54,"Mccoy, Brown and Allen",ZA,Hodgesstad,RV212690,62315,2001-08-04,2038-11-05,8dd26b7e-356a-4e65-8b08-9486e68125e6,5,2,567667,37147,26328,261828,2018-06-26,value
3dce2b50-8eb2-44af-adae-039bb44a900a,344826,473734,22846,428091,234044,2243913,693835,529181,404659,64236,3180519,122781,4093109,8494909,495716,613964,2464163,4102092,524615,8028566,39309,72482,6611874,6486265,226132,4431140,NA,2024-11-25,"Smith, Brown and Green",2021-02-17,687-16-1938,Sean Hoffman,NA,be1a40cf-422e-4d33-af12-54cb38cb0e84,Full guarantee,65,Senior Unsecured,woman,1,Treasury Index,NA,NONE,15.87,02e25667-3caf-44c7-9971-c104dd874869,f526e847-4ba0-4abc-8ae8-82534d735637,72b07170-a713-406d-afbb-615165bc85e5,NAICS,5641,Taxable,involve,952537,hundred,285-85-7978,2.16,Carr Inc,NZ,East Parker,HD714650,20056,1991-04-12,2055-03-07,8292b8c5-5c98-42e5-b75d-aa86d6e988ca,8,3,200817,448623,NA,663567,1984-10-08,again
9d23c6bd-e969-470b-9c13-53b8bac54a22,999484,223760,45452,479615,183577,3731551,417402,391346,98495,168885,2398197,2961729,6081700,2410199,4942666,1618278,3453549,2529680,1971732,2182230,965689,228332,9049151,3531622,510863,2929347,26031,1998-04-20,Stanley-Olson,2011-08-18,814-76-7676,Martin Silva,NA,f8975e12-76b0-4b4c-b949-243a721afb5c,U.S. Government Agency Guarantee,74,Contractually Subordinated,fall,4,LIBOR,-4.75,NONE,19.84,42f15048-8ec7-4a92-95d5-3a27ed5ca0ab,c91c6f6a-408b-4f5d-939f-44f23e88cac8,7ad709f9-37a7-46cc-b3f4-4063bca4eab9,GICS,4488,Taxable,gas,954510,Democrat,NA,NA,"Martinez, Smith and Ali",GA,West Joshua,MU998047,42202,1987-03-23,2046-04-16,9e7dc420-87c8-4169-a76b-0eccd2032aa1,7,1,337238,307760,NA,696212,2019-01-13,middle
3e6419d6-e588-4f44-b99c-a344b20ed295,873633,635072,45591,349508,42339,4600593,139688,110153,228787,445757,1347585,1131812,1122977,6437624,1872132,2907390,1290158,4478428,1171949,3084515,741591,944163,1205111,3603691,395218,928246,NA,1973-08-02,Martinez Group,2016-12-14,377-58-3264,NA,NA,NA,No guarantee,31,Senior Unsecured,control,3,Mixed,-7.87,2.91,NA,c22ce3ef-10e6-4059-970f-4c19b7e4ca03,3e0c24d3-af71-4408-87cf-cbadca8d1656,15fc519e-0fda-48cc-a110-2f207382241c,SIC,2111,Taxable,part,550584,assume,NA,1.99,Simpson-Hernandez,JO,West Richard,VO332405,52721,1990-07-02,2048-03-16,a98d9f26-30e0-41db-a21a-8c0ab260fb0c,5,6,263876,132061,8291,475451,2022-05-12,cause
6180340c-f826-4f5e-b418-eacb312e2c94,368588,92830,35521,42658,446102,1698097,410434,610360,10481,141273,220537,3092714,7954119,4226621,8555504,4384387,3463992,4559821,1676448,4037848,670372,71776,9213929,2332751,420024,1745654,NA,2023-04-30,Elliott and Sons,2024-11-06,749-33-6070,NA,NA,fffff901-9c7c-4f44-9f79-907a4e368e6e,Full guarantee,93,First-Lien Senior,nice,1,SOFR,NA,NA,NONE,b2b9d83c-4654-4369-a115-7c1b17ffb7bf,b3e04ec9-a3f4-483a-a4a4-6fcef7e3d78e,73cf5236-10bd-45b9-948b-29c275aac39f,GICS,6592,Taxable,blood,806200,Mrs,454-70-6381,6.26,"Perez, Harris and Dennis",BN,Haroldport,DE642560,07915,1992-11-15,2045-08-22,0c43bc99-f98e-48ce-a847-1d3ae5e46753,6,3,333785,430449,NA,179934,1988-10-09,nearly
6bf3b634-42f9-447e-9788-2004a52df6fa,487862,976155,10103,51330,478473,2925204,289670,887817,342897,334680,1855853,4001058,3766607,3418669,7341587,1966739,3308870,3415033,2530268,7351018,813621,414190,1362860,122346,303570,3781602,23587,2006-02-14,Griffin Group,1977-01-20,116-50-5884,Troy Hernandez,design,5cd683db-9a52-4d0e-8e71-35cc21682230,No guarantee,38,Senior Unsecured,lay,3,Mixed,9.1,9.11,NONE,e973db1d-ab2b-45a6-af9e-24669320c5df,70a32973-9fb4-4975-ac82-0cda4ae6f1e7,b8c32dcb-85f4-4eec-8434-86b9c4a43045,SIC,696,Tax Exempt,high,517184,marriage,048-19-0874,10.54,"Porter, Keller and Hall",US,North Brooke,PC636907,68435,2013-09-06,2028-06-16,a4d197fc-fd14-4eea-923a-a15cee746003,7,6,284967,513663,NA,227032,1973-06-30,she
d3507be1-ff03-4a72-ae79-81761ac4c4c0,686234,313613,22279,388276,171300,4848549,39492,395685,114711,44731,616728,2152069,723615,3378145,2254468,3425623,790816,1249822,3473152,7910270,529405,173089,7561803,3686044,828190,2372160,NA,2014-08-26,Yates-Jimenez,2001-11-21,528-86-8141,Loretta Jones,we,NA,Full guarantee,86,Second Lien,seven,4,Mixed,3.80,NA,NA,60804bfe-370c-458e-bb1c-1fc66128e551,5d8508e0-1b4b-41bb-ae33-16decd295234,06a37687-a567-4ea5-b5ac-5e2c83427816,NAICS,4302,Tax Exempt,read,290528,analysis,139-52-5471,6.26,West-Velasquez,TG,Julieport,NV478058,01391,2007-08-10,2047-12-10,812edee2-9e74-491c-b178-77b3782917bb,3,4,722624,402306,93080,471692,1971-08-23,senior
aa492f19-a823-424a-97cb-3d6c28faa428,901189,549059,8639,19033,469558,569477,141289,386837,203072,497031,607633,4450211,2743069,6732069,5136385,2148834,3164869,2989859,500670,9701182,907094,478542,6152341,440139,576260,4327984,84903,2020-04-29,"Williams, Gordon and Diaz",2009-08-22,NA,NA,NA,2fc72aff-eeda-4d1e-af4d-373ab8b69604,Full guarantee,89,First-Lien Senior,our,1,PRIME or Base,NA,NA,NA,77be089c-2c91-42ed-9ffb-d770618d5800,44e0684c-c932-44a8-9da3-4af578c4c752,8d739d91-67bf-4cdc-8746-5b2de57362ea,GICS,5180,Taxable,thing,299324,structure,687-41-3701,3.14,Watson-Smith,AT,New James,RX961951,85586,2018-12-04,2045-07-19,47aafe64-55c4-438c-b389-9866bdb25782,1,4,668854,180664,12270,958809,2010-04-20,power
7beda182-dd3c-4995-ae2a-7c5e5d378870,318694,305694,22706,271989,218836,4022470,225427,664604,356877,238471,500873,1642749,4754084,1342804,4229299,3445128,499346,649905,2579790,3210987,744963,811477,704331,5240298,562389,1288639,NA,2021-01-09,"Day, Harrell and Conner",2017-03-02,NA,Lauren Hogan,however,NA,Full guarantee,94,Senior Unsecured,common,2,Not applicable (Fixed or entirely fee based),NA,14.25,9.18,532682ae-3ef6-4aea-a58a-1e9dc361cd2d,51e7e8de-071a-4f8f-be58-ddbdfbc69598,0ed3982d-eea3-453b-9003-5f636dcf204e,NAICS,873,Taxable,trip,958777,where,NA,NA,Dixon-Collins,LR,Sanfordshire,ZS786983,60750,2021-03-23,2036-01-01,eddd0561-2b96-4a8f-95eb-d34609454964,6,6,971193,819449,12002,521842,1989-01-18,prove
da5ee64d-f088-4014-8e4a-83a551386def,127321,328549,17594,188895,293709,1694969,323897,745954,360643,271672,4342834,4996475,401901,4155201,1115439,1721318,1837577,4318639,29824,6735168,938615,469534,3041769,1717102,206221,3820321,NA,2009-07-18,Frey-Soto,1984-02-20,577-41-6131,NA,value,NA,U.S. Government Agency Guarantee,41,Senior Unsecured,president,2,Not applicable (Fixed or entirely fee based),10.81,7.44,NA,c506a62b-b783-43b4-90b0-40db91e2f747,d164f57d-d0b3-4d65-87e9-f7d9b32efaea,3f65578e-7df1-4af5-8693-d545c86b5ea0,NAICS,6085,Taxable,late,914443,senior,499-08-1951,3.67,Cisneros LLC,CA,Rubenside,OH735137,12368,1989-07-03,2054-10-22,87b1f52d-3231-4870-bd0d-53a601ae6c68,8,5,406917,437482,64966,203955,1998-06-24,walk
f6d00608-5e95-441a-a95f-5cff525c3b12,523815,935961,34230,85755,298827,2229127,200505,244652,463446,124254,3061731,3937386,7130046,9016394,8242627,1475728,4247427,2107211,3419348,8506198,350973,630701,8998486,4075749,176191,4624173,37243,1970-04-11,Davis-Lopez,2009-05-06,209-99-6337,Suzanne Schneider,sort,NA,Full guarantee,11,Senior Unsecured,sometimes,4,Not applicable (Fixed or entirely fee based),-5.16,NONE,10.59,1fbcc3ca-4fa7-4cd9-bd43-98f8ef654bbf,42cb975c-8746-4848-b9a6-d3ed37e2c15e,38404d83-afbd-4a67-b40d-621e1e746855,NAICS,3081,Tax Exempt,do,551567,could,NA,NA,"Pratt, Sims and Ware",SR,South Mary,CB482663,27551,1999-02-05,2049-01-29,db1b73d6-7ec8-48b4-b035-316d17acc5f7,4,5,229745,109255,NA,222093,1980-10-21,then
85c82ac2-f7f4-48d7-a9b7-fd4a03e178d4,842447,207291,6609,151666,393450,2085245,394763,713359,399918,457131,2715423,4138922,8836951,8229829,4877695,1608452,2724684,3924586,1171747,3920054,97250,47954,3940457,255498,436251,143239,25433,2006-07-14,Colon LLC,1995-12-24,NA,NA,floor,NA,Partial guarantee,32,First-Lien Senior,question,3,PRIME or Base,NA,NA,2.74,87fddd58-e7f5-439e-bb81-19f3b6da43b3,6e5f16bc-1a66-4859-afef-b3dee226a1aa,c2411efb-7689-4fe8-9c62-2a7c31bfa235,NAICS,2412,Taxable,force,375947,first,NA,1.51,Copeland-Mcdonald,NZ,Burnsville,HF464512,13942,2001-08-27,2047-10-26,e2759a1f-5c4d-4369-9b3b-a6b890ebca98,10,5,818922,858192,NA,39992,1981-06-11,tree
da69fd9e-4bd1-4ffa-87f9-feba31189706,576330,35516,13772,60713,107103,2460485,301645,832238,482550,440707,274342,4563559,6359145,1466308,3105795,2749386,93606,55271,1494766,2018825,57458,452531,1539839,8662177,653909,2473519,35013,2015-09-26,Phillips-Moyer,1985-12-21,NA,Deborah Wood,future,NA,No guarantee,75,Senior Unsecured,me,2,Not applicable (Fixed or entirely fee based),-5.77,7.65,NA,fc3e77f4-13f0-4496-b356-26d5ed57d5f8,56caa3ef-3ece-496e-b3ba-7a57f8ef11d2,f8de5eaa-a824-454f-b26f-3d862a150cf5,SIC,7571,Taxable,exist,353207,research,NA,NA,Evans and Sons,HR,Smithton,ZK698214,76415,2018-01-19,2037-08-01,39045ab3-9ac7-4ba8-9c77-68c5f4af9d1c,5,5,349143,695229,NA,541896,1978-05-23,person
5f7febcd-bddf-4e8c-81b1-96494a73af7d,275264,40551,12247,426459,385151,2997098,429047,481407,27815,426922,3823495,4678868,2260909,3403958,5435740,3756916,4903128,1641958,1955455,5204944,212043,266710,4512501,2719237,971522,1942349,62467,1973-12-26,Sanchez-Turner,1971-11-02,046-86-6316,Christine Allen,NA,NA,Partial guarantee,97,Second Lien,seven,3,Mixed,NA,18.94,9.98,b3a046ae-d48c-4d7a-ba7b-81ac10bc8dd2,2f81b382-e684-4e69-86dc-037aa0fb0f03,50149f3b-0ca4-4f12-b361-b824d8b27e01,NAICS,5698,Tax Exempt,cut,991923,if,NA,8.11,Harris-Nielsen,LV,North Nicholasshire,QF190115,14429,2001-02-02,2031-05-10,efc989a9-3a93-4ecb-820b-ee752e523510,3,8,99981,481945,31264,446159,2023-08-25,whom
b802f282-0a4f-4265-916c-f4db48113592,71081,947767,40408,440439,487036,3486435,886382,12492,438995,156026,172331,1463541,2703030,7571767,7010021,576296,2936322,4192507,3763818,3779233,986203,853693,3648407,8207183,135406,2259532,NA,2019-07-01,Williams-Bennett,2012-06-25,NA,Angela Chambers,NA,NA,No guarantee,66,Senior Unsecured,people,2,Not applicable (Fixed or entirely fee based),10.65,NA,NA,db049cab-f37d-4d29-bc32-3fb9342b67b4,5c1dd354-0268-4a78-a135-a076aae85312,846500f9-19a5-4dcb-8653-02f9f2aec4f1,SIC,2473,Taxable,write,47687,necessary,707-47-0964,7.61,Miller-Moss,SN,Kimfurt,EU763490,13550,1981-03-20,2025-04-01,bcf7332a-fb7c-4fbc-aadb-5469424a54ca,4,8,878884,325515,NA,40544,1979-09-30,explain
108dbb15-4bfa-4666-b2e7-2e56740484ca,197176,667317,14527,76917,243664,2518789,631746,114082,291250,255929,3068567,2923215,7574076,5790380,834827,242309,3557250,4259661,3460088,2247617,903662,413952,2394681,5918231,508074,2716581,84746,1974-11-08,Hansen-Salazar,2011-12-26,428-25-2972,NA,NA,c67b6147-9972-4580-a429-54a5b4d22912,No guarantee,31,Contractually Subordinated,necessary,3,Mixed,NA,NA,NA,91cbac07-1b99-480a-99f7-6d50fc0846b2,8720f08b-f613-44d7-8a4d-d808bc4ca239,2833c57b-63ec-4acb-be4f-4f9f039fd7d8,NAICS,4155,Taxable,eye,63532,instead,NA,NA,"Dixon, Castro and Larson",CF,East Brittany,ZJ462738,57069,1974-01-08,2054-05-06,055f50d6-0f8d-4ff2-9150-b7cebfb29cbb,4,2,410538,361299,43692,573178,1987-01-14,like
1d179122-b2f1-4333-9c63-eafe8636e916,346896,540353,7285,330766,428866,3291028,868618,924482,273323,243939,208220,757731,5402840,3500827,8534019,3400390,3613812,217351,1346196,8781444,315907,892934,7896030,8337685,889057,3316637,88730,1979-08-23,Williams Inc,2020-03-07,NA,NA,short,35439aae-9ce6-4787-b12d-67e7cf50b07c,U.S. Government Agency Guarantee,45,Contractually Subordinated,detail,4,SOFR,-4.21,7.46,NONE,3553d522-710b-4881-a4b8-e970034299b7,a564d212-ba6b-4c99-b2a9-fc80ce0b87d1,14ecc213-373c-4d13-b8b0-580bc4d080e1,NAICS,6966,Taxable,different,216808,price,502-13-0172,NA,Williams-Rogers,BR,Elizabethmouth,CJ535664,85125,2015-08-20,2040-02-06,8919aad4-1fc7-44a2-a230-dbc254424297,2,3,365180,883759,NA,464798,2008-03-04,return
1cf17bdd-7948-4628-920a-4235d8183fd1,705528,579198,14254,211691,392497,21767,7441,67693,254285,2190,1305919,4841146,6148270,4979923,8821084,4354256,433889,4063639,4664746,9769615,613883,813302,7825277,3624154,454253,3569067,NA,1991-09-16,Powers Group,1999-11-15,NA,NA,NA,NA,Partial guarantee,57,Contractually Subordinated,debate,3,Not applicable (Fixed or entirely fee based),-7.63,NONE,NONE,0ec89568-7e97-4e85-9633-e1a4bdb9032a,72b0e453-da05-437c-91ec-b03530fc0496,b510d2cc-249f-498f-80fb-f71d41900768,NAICS,5183,Taxable,daughter,256039,pass,NA,9.34,Nelson-Robertson,DK,West Nicoleland,GJ582871,05345,2006-01-28,2053-05-27,14927576-9158-4317-a9be-adcee6d18bc1,9,5,527821,469394,14723,739570,2007-10-13,lot
b5c7dcf8-6d23-46a0-b717-802b39782fb1,765158,629134,37702,248106,453480,1030518,950407,886744,36284,415323,4847232,3515827,7339794,2006246,2729454,1515343,4858181,21360,1553703,6268877,342300,91288,6100266,3875742,488269,2612300,80288,1992-05-31,Ramirez PLC,1992-06-26,NA,Bernard Long,NA,NA,U.S. Government Agency Guarantee,20,Senior Unsecured,consider,2,LIBOR,NA,NA,NONE,2e5eb430-c566-42f3-b50f-9e9abee22c40,848993f9-5043-45e6-9846-dd5657576492,5efe88e6-cf1f-4991-abd4-decc7f352dea,GICS,3461,Tax Exempt,whatever,990838,note,647-17-0368,NA,Evans Inc,SK,Lake Erica,XV248104,88023,1976-10-09,2045-12-17,1f14811b-d48e-4428-a216-d55051339161,4,9,957205,45023,16588,292681,1999-09-14,fire
d0731d92-86d6-45a6-9afa-fa2638f7617c,393659,771949,35696,184569,282415,2703981,188476,737216,41055,112018,2915224,2375175,7992619,3696683,8734769,3778779,4218087,3628373,2863531,8402614,616857,194191,5131825,1955150,705573,4629814,NA,2023-01-20,Mccall LLC,1998-10-17,271-87-5560,NA,artist,9661e48f-c199-4d99-a7d5-bcff823ede56,Full guarantee,53,Second Lien,buy,3,SOFR,-2.94,NA,NA,76bf24a7-5855-4d1f-8714-5d265fc9ed5f,a331a796-e6f9-4fed-90db-11fa6290c6c8,08facf46-6ec3-46e4-8a05-94a4046ef6c2,SIC,8313,Tax Exempt,game,488659,east,838-72-2249,NA,"Ruiz, Cook and Ball",LT,Brandihaven,DL834628,59233,1983-04-01,2054-10-31,5d84c1d4-241e-4ee1-ba82-fe0fd69fd823,2,6,899962,781028,NA,20713,1997-05-22,do
0ccfe48f-104a-468a-a03c-df33924c5f90,825894,746034,12438,168772,68505,4420612,101147,53618,299339,258914,809439,1600597,701035,4338360,6994802,3478856,687749,529536,2349721,369165,212657,173258,533738,6332344,949210,2348017,33385,2015-07-27,"Riley, Jennings and Russell",1999-08-11,434-79-0275,Kathleen Jones,worry,8717ffff-6451-4599-a31a-c622e9a4fb88,Partial guarantee,62,Senior Unsecured,mouth,1,Other,9.64,NONE,NA,8a1484f3-8e9d-4715-8298-9bc61d044b0e,8ab1eea9-457e-42da-866d-b559632e8b32,41ee118e-db8a-48c3-b39e-b36950da2672,GICS,4391,Tax Exempt,image,13694,five,163-53-7207,9.47,Davis LLC,EE,Batesshire,AB970167,23945,2016-02-06,2033-04-19,a1bebfbd-fe19-448f-a707-ed516e57c716,9,3,640138,982738,72197,509574,2000-03-08,tree
